memoria_max_meret,name,videokartya_memoria,processzor_orajel,memoria_foglalat,price,oprend,processzor_tipusa,memoria_tipusa,kijelzo_felbontas,link,videokartya_model,memoria_merete,videokartya_tipusa,processzor_modell,memoria_max_seb,kijelzo_meret
,<title>HP 15-ay113nh 1DM19EA Notebook Árak - HP 15-ay113nh 1DM19EA Laptop Akció</title>,2 GB,2.5 GHz,,"
          199 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/hp/15-ay113nh-1dm19ea-p356818579/,AMD Radeon R5 M430,4 GB,Dedikált,7200U,2133 MHz,"15.6"""
,<title>Dell Vostro 3568 244422 Notebook Árak - Dell Vostro 3568 244422 Laptop Akció</title>,,2 GHz,,"
          165 900 Ft-tól
      ",Windows 10 Home,Intel Core i3,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/vostro-3568-244422-p393465783/,HD Graphics 520,4 GB,Dedikált,6006U,,"15.6"""
,<title>Dell Inspiron 5567 223635 Notebook Árak - Dell Inspiron 5567 223635 Laptop Akció</title>,4 GB,2.5 GHz,,"
          243 900 Ft
        ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-223635-p353924247/,AMD Radeon R7 M445,8 GB,Dedikált,7200U,2133 MHz,"15.6"""
,<title>HP 15-ac106nh P1P86EA Notebook Árak - HP 15-ac106nh P1P86EA Laptop Akció</title>,2 GB,2.2 GHz,,"
          152 452 Ft
        ",Operációs rendszer nélkül,Intel Core i5,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/hp/15-ac106nh-p1p86ea-p311168633/,AMD Radeon R5 M330,4 GB,Dedikált,5200U,1600 MHz,"15.6"""
,<title>Lenovo Legion Y520 80WK00LKGE Notebook Árak - Lenovo Legion Y520 80WK00LKGE Laptop Akció</title>,,2.8 GHz,,"
          292 283 Ft
        ",Windows 10 Home,Intel Core i7,,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/legion-y520-80wk00lkge-p385044153/,GeForce GTX 1050,8 GB,Dedikált,7700HQ,,"15"""
,<title>Dell Inspiron 5567 DI5567A2-6600-4GS128W13BK Notebook Árak - Dell Inspiron 5567 DI5567A2-6600-4GS128W13BK Laptop Akció</title>,,2 GHz,,"
          181 585 Ft-tól
      ",Windows 10 Home,Intel Core i3,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-di5567a2-6600-4gs128w13bk-p385080385/,Radeon R7 M440,4 GB,Dedikált,6006U,2133 MHz,"15.6"""
,<title>Dell Inspiron 5567 INSP5567-63 Notebook Árak - Dell Inspiron 5567 INSP5567-63 Laptop Akció</title>,,2.5 GHz,,"
          248 900 Ft
        ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-insp5567-63-p381817025/,Radeon R7 M445,8 GB,Dedikált,7200U,2400 MHz,"15.6"""
,<title>Dell Inspiron 5570 INSP5570-4 Notebook Árak - Dell Inspiron 5570 INSP5570-4 Laptop Akció</title>,,1.6 GHz,,"
          258 900 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5570-insp5570-4-p390325765/,Radeon 530,8 GB,Dedikált,8250U,2400 MHz,"15.6"""
,<title>Dell Inspiron 5767 183C5767I7W1MBLUE Notebook Árak - Dell Inspiron 5767 183C5767I7W1MBLUE Laptop Akció</title>,,2.7 GHz,,"
          283 900 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5767-183c5767i7w1mblue-p389804589/,Radeon R7 M445,8 GB,Dedikált,7500U,,"17.3"""
,<title>Dell Inspiron 5567 DI5567A2-7200-4GH50D3FG Notebook Árak - Dell Inspiron 5567 DI5567A2-7200-4GH50D3FG Laptop Akció</title>,2 GB,2.5 GHz,,"
          184 265 Ft
        ",Linux,Intel Core i5,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-di5567a2-7200-4gh50d3fg-p353277359/,AMD Radeon R7 M445,4 GB,Dedikált,7200U,2133 MHz,"15,6"""
,<title>HP 15-ay039nh 1BW03EA Notebook Árak - HP 15-ay039nh 1BW03EA Laptop Akció</title>,2 GB,2 GHz,,"
          148 658 Ft
        ",Operációs rendszer nélkül,Intel Core i3,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/hp/15-ay039nh-1bw03ea-p356818593/,AMD Radeon R5 M430,4 GB,Dedikált,6006U,2133 MHz,"15,6"""
,<title>Dell Vostro 5568 1815568I5WH5 Notebook Árak - Dell Vostro 5568 1815568I5WH5 Laptop Akció</title>,,2.5 GHz,,"
          264 900 Ft
        ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/vostro-5568-1815568i5wh5-p384837507/,GeForce 940MX,4 GB,Dedikált,7200U,,"15.6"""
,<title>Dell Vostro 5468 226148 Notebook Árak - Dell Vostro 5468 226148 Laptop Akció</title>,2 GB,2.5 GHz,,"
          261 000 Ft
        ",Windows 10 Home,Intel Core i5,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/vostro-5468-226148-p358837601/,Nvidia GeForce 940MX,4 GB,Dedikált,7200U,2400 MHz,"14"""
,<title>Dell Inspiron 5567 DI5567A2-7200-4GH50D3SW-11 Notebook Árak - Dell Inspiron 5567 DI5567A2-7200-4GH50D3SW-11 Laptop Akció</title>,2 GB,2.5 GHz,,"
          184 265 Ft
        ",Operációs rendszer nélkül,Intel Core i5,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-di5567a2-7200-4gh50d3sw-11-p353277237/,AMD Radeon R7 M445,4 GB,Dedikált,7200U,2133 MHz,"15.6"""
,<title>Lenovo IdeaPad Y50-70 59-444791 Notebook Árak - Lenovo IdeaPad Y50-70 59-444791 Laptop Akció</title>,4 GB,2.6 GHz,,"
          294 500 Ft
        ",Operációs rendszer nélkül,Intel Core i7,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-y50-70-59-444791-p292709327/,Nvidia GeForce GTX 960M,4 GB,Dedikált,4720HQ,1600 MHz,"15.6"""
8 GB,<title>ASUS X554SJ-XX070T Notebook Árak - ASUS X554SJ-XX070T Laptop Akció</title>,2 GB,1.6 GHz,1,"
          131 902 Ft
        ",Windows 10 Home,Intel Celeron,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/asus/x554sj-xx070t-p344225988/,Nvidia GeForce 920M,4 GB,Dedikált,N3150,1600 MHz,"15.6"""
,<title>Dell Inspiron 3567 DI3567A2-6006-4GH1TW14FG Notebook Árak - Dell Inspiron 3567 DI3567A2-6006-4GH1TW14FG Laptop Akció</title>,2 GB,2 GHz,,"
          179 425 Ft
        ",Windows 10 Home,Intel Core i3,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/inspiron-3567-di3567a2-6006-4gh1tw14fg-p356511293/,AMD Radeon R5 M430,4 GB,Dedikált,6006U,2133 MHz,"15.6"""
,<title>Dell Inspiron 5567 182C5567I5W6 Notebook Árak - Dell Inspiron 5567 182C5567I5W6 Laptop Akció</title>,,2.5 GHz,,"
          238 900 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-182c5567i5w6-p383552235/,Radeon R7 M445,8 GB,Dedikált,7200U,2133 MHz,"15.6"""
,<title>Dell Vostro 5468 228748 Notebook Árak - Dell Vostro 5468 228748 Laptop Akció</title>,2 GB,2.5 GHz,,"
          232 000 Ft
        ",Linux,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/vostro-5468-228748-p372602969/,Nvidia GeForce 940MX,4 GB,Dedikált,7200U,2400 MHz,"14"""
,<title>Dell Inspiron 5570 5570FI3WB1 Notebook Árak - Dell Inspiron 5570 5570FI3WB1 Laptop Akció</title>,,2 GHz,,"
          201 659 Ft-tól
      ",Windows 10 Home,Intel Core i3,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5570-5570fi3wb1-p395045919/,Radeon 530,4 GB,Dedikált,6006U,2400 MHz,"15.6"""
16 GB,<title>ASUS VivoBook X556UQ-DM785D Notebook Árak - ASUS VivoBook X556UQ-DM785D Laptop Akció</title>,2 GB,2.4 GHz,1,"
          176 599 Ft
        ",Operációs rendszer nélkül,Intel Core i3,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/vivobook-x556uq-dm785d-p353540109/,Nvidia GeForce 940MX,4 GB,Dedikált,7100U,2133 MHz,"15.6"""
,<title>Acer Aspire F5-573G-54E1 LIN NX.GD6EU.020 Notebook Árak - Acer Aspire F5-573G-54E1 LIN NX.GD6EU.020 Laptop Akció</title>,4 GB,2.5 GHz,2,"
          229 900 Ft
        ",Linux,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-f5-573g-54e1-lin-nx-gd6eu-020-p357221271/,Nvidia GeForce GTX 950M,4 GB,Dedikált,7200U,2133 MHz,"15.6"""
,<title>Dell Inspiron 3567 DI3567A2-7200-4GH50W14FG-11 Notebook Árak - Dell Inspiron 3567 DI3567A2-7200-4GH50W14FG-11 Laptop Akció</title>,2 GB,2.5 GHz,,"
          198 798 Ft
        ",Windows 10 Home,Intel Core i5,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/inspiron-3567-di3567a2-7200-4gh50w14fg-11-p355968195/,AMD Radeon R5 M430,4 GB,Dedikált,7200U,2133 MHz,"15.6"""
,<title>Dell Vostro 5471 246908 Notebook Árak - Dell Vostro 5471 246908 Laptop Akció</title>,,1.6 GHz,,"
          276 000 Ft
        ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/vostro-5471-246908-p396892507/,Radeon 530,8 GB,Dedikált,8250U,,"14"""
,<title>Dell Vostro 5471 246911 Notebook Árak - Dell Vostro 5471 246911 Laptop Akció</title>,,1.6 GHz,,"
          271 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/vostro-5471-246911-p396892513/,Radeon 530,8 GB,Dedikált,8250U,,"14"""
,<title>Lenovo IdeaPad G40-45 80E10099HV Notebook Árak - Lenovo IdeaPad G40-45 80E10099HV Laptop Akció</title>,1 GB,1.8 GHz,,"
          111 377 Ft
        ",Windows 10 Home,AMD A-sorozat,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-g40-45-80e10099hv-p316915609/,AMD Radeon R5 M330,2 GB,Dedikált,A6-6310,1600 MHz,"14"""
,<title>ASUS FX503VD-E4082T Notebook Árak - ASUS FX503VD-E4082T Laptop Akció</title>,,2.5 GHz,,"
          292 990 Ft-tól
      ",Windows 10 Home,Intel Core i5,,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/fx503vd-e4082t-p390954779/,,8 GB,Dedikált,7300HQ,2400 MHz,"15.6"""
,<title>Dell Inspiron 5567 INSP5567-53 Notebook Árak - Dell Inspiron 5567 INSP5567-53 Laptop Akció</title>,2 GB,2 GHz,,"
          192 999 Ft
        ",Windows 10 Home,Intel Core i3,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-insp5567-53-p381374403/,Radeon R7 M440,4 GB,Dedikált,6006U,2400 MHz,"15.6"""
,<title>ASUS VivoBook X556UV-XO098D Notebook Árak - ASUS VivoBook X556UV-XO098D Laptop Akció</title>,2 GB,2.3 GHz,,"
          200 864 Ft
        ",Operációs rendszer nélkül,Intel Core i3,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/asus/vivobook-x556uv-xo098d-p350366311/,Nvidia GeForce 920M,8 GB,Dedikált,6200U,2133 MHz,"15.6"""
,<title>Dell Inspiron 5570 5570FI3WA1 Notebook Árak - Dell Inspiron 5570 5570FI3WA1 Laptop Akció</title>,,2 GHz,,"
          186 620 Ft-tól
      ",Windows 10 Home,Intel Core i3,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5570-5570fi3wa1-p393465551/,Radeon 530,4 GB,Dedikált,6006U,2400 MHz,"15.6"""
,<title>Dell Vostro 5568 V5568-8 Notebook Árak - Dell Vostro 5568 V5568-8 Laptop Akció</title>,2 GB,2.5 GHz,,"
          233 900 Ft
        ",Linux,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/vostro-5568-v5568-8-p366459593/,Nvidia GeForce 940MX,4 GB,Dedikált,7200U,2400 MHz,"15.6"""
,<title>Dell Inspiron 5567 182C5567I5W10 Notebook Árak - Dell Inspiron 5567 182C5567I5W10 Laptop Akció</title>,4 GB,2.5 GHz,,"
          246 900 Ft
        ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-182c5567i5w10-p383551957/,Radeon R7 M445,8 GB,Dedikált,7200U,2133 MHz,"15.6"""
16 GB,<title>ASUS X756UQ-TY193T Notebook Árak - ASUS X756UQ-TY193T Laptop Akció</title>,2 GB,2.5 GHz,,"
          232 506 Ft
        ",Windows 10 Home,Intel Core i5,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/x756uq-ty193t-p383738065/,GeForce 940MX,8 GB,Dedikált,7200U,1600 MHz,"17.3"""
32 GB,<title>Dell Inspiron 5567 INSP5567-10 Notebook Árak - Dell Inspiron 5567 INSP5567-10 Laptop Akció</title>,2 GB,2.5 GHz,2,"
          194 442 Ft
        ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-insp5567-10-p353924703/,AMD Radeon R7 M445,4 GB,Dedikált,7200U,2400 MHz,"15.6"""
,<title>Dell Inspiron 5570 5570FI5WA2 Notebook Árak - Dell Inspiron 5570 5570FI5WA2 Laptop Akció</title>,,1.6 GHz,,"
          227 900 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5570-5570fi5wa2-p393696145/,Radeon 530,4 GB,Dedikált,8250U,,"15.6"""
,<title>Dell Vostro 3578 V3578-1 Notebook Árak - Dell Vostro 3578 V3578-1 Laptop Akció</title>,,1.6 GHz,,"
          208 990 Ft-tól
      ",Linux,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/vostro-3578-v3578-1-p402197527/,,8 GB,Dedikált,8250U,,"15.6"""
,<title>Dell Inspiron 3567 DI3567A2-7200-4GH50W14BK Notebook Árak - Dell Inspiron 3567 DI3567A2-7200-4GH50W14BK Laptop Akció</title>,2 GB,2.5 GHz,,"
          198 798 Ft
        ",Windows 10 Home,Intel Core i5,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/inspiron-3567-di3567a2-7200-4gh50w14bk-p355968193/,AMD Radeon R5 M430,4 GB,Dedikált,7200U,2133 MHz,"15.6"""
16 GB,<title>Dell Inspiron 5559 210745 Notebook Árak - Dell Inspiron 5559 210745 Laptop Akció</title>,4 GB,2.3 GHz,2,"
          180 053 Ft
        ",Linux,Intel Core i5,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5559-210745-p333723651/,AMD Radeon R5 M335,4 GB,Dedikált,6200U,1600 MHz,"15.6"""
,<title>Dell Inspiron 3567 183C3567I3UBU3BLACK Notebook Árak - Dell Inspiron 3567 183C3567I3UBU3BLACK Laptop Akció</title>,,2 GHz,,"
          138 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i3,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/inspiron-3567-183c3567i3ubu3black-p390605089/,Radeon R5 M430,4 GB,Dedikált,6006U,,"15.6"""
,<title>Acer Aspire F5-573G-5300 LIN NX.GHUEU.016 Notebook Árak - Acer Aspire F5-573G-5300 LIN NX.GHUEU.016 Laptop Akció</title>,4 GB,2.5 GHz,,"
          212 900 Ft
        ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-f5-573g-5300-lin-nx-ghueu-016-p368998797/,Nvidia GeForce 940MX,4 GB,Dedikált,7200U,2133 MHz,"15.6"""
,<title>Dell Vostro 3568 244433 Notebook Árak - Dell Vostro 3568 244433 Laptop Akció</title>,,2.5 GHz,,"
          221 900 Ft-tól
      ",Windows 10 Pro,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/vostro-3568-244433-p393365235/,Radeon R5 M420,8 GB,Dedikált,7200U,,"15.6"""
,<title>Dell Inspiron 3567 3567FI3WC1 Notebook Árak - Dell Inspiron 3567 3567FI3WC1 Laptop Akció</title>,2 GB,2 GHz,,"
          185 012 Ft-tól
      ",Windows 10 Home,Intel Core i3,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-3567-3567fi3wc1-p396966533/,AMD Radeon R5 M430,4 GB,Dedikált,6006U,2400 MHz,"15.6"""
,<title>HP Pavilion 15-au114nh 1DM10EA Notebook Árak - HP Pavilion 15-au114nh 1DM10EA Laptop Akció</title>,2 GB,2.5 GHz,,"
          215 590 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/hp/pavilion-15-au114nh-1dm10ea-p356818563/,Nvidia GeForce 940M,4 GB,Dedikált,7200U,2133 MHz,"15.6"""
,<title>Dell Inspiron 5567 183C5567I5W6FGYN Notebook Árak - Dell Inspiron 5567 183C5567I5W6FGYN Laptop Akció</title>,,2.5 GHz,,"
          232 900 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-183c5567i5w6fgyn-p389817263/,Radeon R7 M445,8 GB,Dedikált,7200U,2133 MHz,"15.6"""
,<title>Dell Inspiron 5567 DI5567-I77200-A48GS256W1DF3BK Notebook Árak - Dell Inspiron 5567 DI5567-I77200-A48GS256W1DF3BK Laptop Akció</title>,,2.5 GHz,,"
          243 900 Ft
        ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-di5567-i77200-a48gs256w1df3bk-p387886237/,Radeon R7 M445,8 GB,Dedikált,7200U,2400 MHz,"15.6"""
,<title>Dell Inspiron 5567 183C5567I5W6BLACK Notebook Árak - Dell Inspiron 5567 183C5567I5W6BLACK Laptop Akció</title>,2 GB,2.5 GHz,,"
          231 278 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-183c5567i5w6black-p389817259/,Radeon R7 M445,8 GB,Dedikált,7200U,,"15.6"""
,<title>ASUS X756UV-TY132D Notebook Árak - ASUS X756UV-TY132D Laptop Akció</title>,2 GB,2.4 GHz,,"
          179 216 Ft
        ",Operációs rendszer nélkül,Intel Core i3,DDR4,1600 x 900,https://www.arukereso.hu/notebook-c3100/asus/x756uv-ty132d-p352962995/,Nvidia GeForce 920MX,4 GB,Dedikált,7100U,2133 MHz,"17.3"""
,<title>Dell Inspiron 5567 183C5567I7W2WHITE Notebook Árak - Dell Inspiron 5567 183C5567I7W2WHITE Laptop Akció</title>,,2.7 GHz,,"
          257 900 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-183c5567i7w2white-p389817341/,Radeon R7 M445,8 GB,Dedikált,7500U,,"15.6"""
,<title>Dell Inspiron 5559 DI5559A2-6200-8GH1TD4WG-11 Notebook Árak - Dell Inspiron 5559 DI5559A2-6200-8GH1TD4WG-11 Laptop Akció</title>,2 GB,2.3 GHz,,"
          190 910 Ft
        ",Operációs rendszer nélkül,Intel Core i5,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5559-di5559a2-6200-8gh1td4wg-11-p338265640/,AMD Radeon R5 M335,8 GB,Dedikált,6200U,1600 MHz,"15.6"""
,<title>Dell Inspiron 5567 DI5567A2-7200-4GH50W13FG-11 Notebook Árak - Dell Inspiron 5567 DI5567A2-7200-4GH50W13FG-11 Laptop Akció</title>,2 GB,2.5 GHz,,"
          174 900 Ft
        ",Linux,Intel Core i5,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-di5567a2-7200-4gh50w13fg-11-p353277265/,AMD Radeon R7 M445,4 GB,Dedikált,7200U,2133 MHz,"15,6"""
,<title>Dell Inspiron 5570 5570FI5WB2 Notebook Árak - Dell Inspiron 5570 5570FI5WB2 Laptop Akció</title>,,1.6 GHz,,"
          241 833 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5570-5570fi5wb2-p394325165/,Radeon 530,4 GB,Dedikált,8250U,2400 MHz,"15.6"""
,<title>Dell Inspiron 5570 242797 Notebook Árak - Dell Inspiron 5570 242797 Laptop Akció</title>,,1.8 GHz,,"
          287 900 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5570-242797-p392227145/,Radeon 530,8 GB,Dedikált,8550U,2400 MHz,"15.6"""
,<title>Dell Vostro 3568 227849 Notebook Árak - Dell Vostro 3568 227849 Laptop Akció</title>,2 GB,2.7 GHz,,"
          206 000 Ft
        ",Operációs rendszer nélkül,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/vostro-3568-227849-p361315517/,AMD Radeon R5 M420X,4 GB,Dedikált,7500U,2400 MHz,"15.6"""
,<title>ASUS VivoBook Pro 15 N580VD-FY663 Notebook Árak - ASUS VivoBook Pro 15 N580VD-FY663 Laptop Akció</title>,,2.5 GHz,,"
          254 890 Ft-tól
      ",Linux,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/vivobook-pro-15-n580vd-fy663-p397854199/,GeForce GTX 1050 M,4 GB,Dedikált,7300HQ,2133 MHz,"15.6"""
,<title>Dell Inspiron 5567 INSP5567-62 Notebook Árak - Dell Inspiron 5567 INSP5567-62 Laptop Akció</title>,,2.5 GHz,,"
          252 900 Ft
        ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-insp5567-62-p381817005/,Radeon R7 M445,8 GB,Dedikált,7200U,2400 MHz,"15.6"""
,<title>Dell Vostro 3568 N073VN3568EMEA01_1805_WIN Notebook Árak - Dell Vostro 3568 N073VN3568EMEA01_1805_WIN Laptop Akció</title>,,2.5 GHz,,"
          221 900 Ft-tól
      ",Windows 10 Pro,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/vostro-3568-n073vn3568emea01-1805-win-p395185675/,Radeon R5 M420,8 GB,Dedikált,7200U,,"15.6"""
,<title>Dell Inspiron 5767 183C5767I7W1FGYN Notebook Árak - Dell Inspiron 5767 183C5767I7W1FGYN Laptop Akció</title>,,2.7 GHz,,"
          283 900 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5767-183c5767i7w1fgyn-p389804587/,Radeon R7 M445,8 GB,Dedikált,7500U,,"17.3"""
4 GB,<title>Lenovo IdeaPad 110 80UD004AHV Notebook Árak - Lenovo IdeaPad 110 80UD004AHV Laptop Akció</title>,2 GB,2.3 GHz,Nincs,"
          172 387 Ft
        ",Operációs rendszer nélkül,Intel Core i5,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-110-80ud004ahv-p349265701/,AMD Radeon R5 M430,4 GB,Dedikált,6200U,2133 MHz,"15.6"""
,<title>Dell Inspiron 3567 INSP3567-21 Notebook Árak - Dell Inspiron 3567 INSP3567-21 Laptop Akció</title>,,2.5 GHz,,"
          185 012 Ft-tól
      ",Linux,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-3567-insp3567-21-p389802163/,Radeon R5 M430,4 GB,Dedikált,7200U,2400 MHz,"15.6"""
16 GB,<title>Dell Latitude 3450 CA009L3450EMEA_WIN-11 Notebook Árak - Dell Latitude 3450 CA009L3450EMEA_WIN-11 Laptop Akció</title>,2 GB,2.4 GHz,2,"
          289 900 Ft
        ",Windows 10 Pro,Intel Core i7,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/latitude-3450-ca009l3450emea-win-11-p336649654/,Nvidia GeForce 830M,8 GB,Dedikált,5500U,1600 MHz,"14"""
,<title>Dell Inspiron 5567 183C5567I5W8BLACK Notebook Árak - Dell Inspiron 5567 183C5567I5W8BLACK Laptop Akció</title>,,2.5 GHz,,"
          245 900 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-183c5567i5w8black-p389817301/,Radeon R7 M445,8 GB,Dedikált,7200U,,"15.6"""
,<title>Acer TravelMate EX2520G-3825 W10 NX.EFDEU.011 Notebook Árak - Acer TravelMate EX2520G-3825 W10 NX.EFDEU.011 Laptop Akció</title>,2 GB,2 GHz,,"
          171 694 Ft-tól
      ",Windows 10 Home,Intel Core i3,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/travelmate-ex2520g-3825-w10-nx-efdeu-011-p363224089/,Nvidia GeForce 940M,4 GB,Dedikált,6006U,1600 MHz,"15.6"""
,<title>Dell Inspiron 5570 242789 Notebook Árak - Dell Inspiron 5570 242789 Laptop Akció</title>,,1.6 GHz,,"
          258 900 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5570-242789-p392227127/,Radeon 530,8 GB,Dedikált,8250U,2400 MHz,"15.6"""
,<title>Dell Vostro 5471 246907 Notebook Árak - Dell Vostro 5471 246907 Laptop Akció</title>,,1.6 GHz,,"
          298 840 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/vostro-5471-246907-p396892549/,Radeon 530,8 GB,Dedikált,8250U,,"14"""
,<title>Dell Vostro 3568 V3568-34 Notebook Árak - Dell Vostro 3568 V3568-34 Laptop Akció</title>,2 GB,2.7 GHz,,"
          232 000 Ft
        ",Windows 10 Home,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/vostro-3568-v3568-34-p367716079/,AMD Radeon R5 M420X,4 GB,Dedikált,7500U,2400 MHz,"15.6"""
